TIMESTAMP,TA_F,TA_F_QC,SW_IN_POT,SW_IN_F,SW_IN_F_QC,LW_IN_F,LW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,PPFD_OUT,PPFD_OUT_QC,SW_OUT,SW_OUT_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_2,TS_F_MDS_3,TS_F_MDS_4,TS_F_MDS_5,TS_F_MDS_6,TS_F_MDS_7,TS_F_MDS_8,TS_F_MDS_1_QC,TS_F_MDS_2_QC,TS_F_MDS_3_QC,TS_F_MDS_4_QC,TS_F_MDS_5_QC,TS_F_MDS_6_QC,TS_F_MDS_7_QC,TS_F_MDS_8_QC,SWC_F_MDS_1,SWC_F_MDS_2,SWC_F_MDS_3,SWC_F_MDS_4,SWC_F_MDS_5,SWC_F_MDS_6,SWC_F_MDS_7,SWC_F_MDS_8,SWC_F_MDS_1_QC,SWC_F_MDS_2_QC,SWC_F_MDS_3_QC,SWC_F_MDS_4_QC,SWC_F_MDS_5_QC,SWC_F_MDS_6_QC,SWC_F_MDS_7_QC,SWC_F_MDS_8_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,NEE_VUT_REF,NEE_VUT_REF_QC,NEE_VUT_REF_RANDUNC,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,RECO_NT_VUT_REF,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,GPP_NT_VUT_REF,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,RECO_DT_VUT_REF,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,GPP_DT_VUT_REF,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,RECO_SR,RECO_SR_N
201104,19.625,1.0,425.782,316.814,1.0,308.189,1.0,20.156,1.0,88.704,0.998611,0.415,1.0,3.366,0.999306,0.39130346631205665,0.9993055555555554,135.16573565307328,0.9993055555555554,612.6098783983452,0.9993055555555554,-9999,-9999,54.90845684101654,0.9993055555555554,432.82399970449177,0.9993055555555554,387.209,0.998611,25.645,25.27,24.656,23.571,23.01,22.244,21.235,21.202,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.63,3.23,5.814,6.05,6.55,5.705,5.647,5.211,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.32047,1.0,12.0108,0.995833,14.0336,0.271926,98.4779,0.999306,115.063,0.727848,0.513122,0.996528,0.00851949,0.499093,0.506598,0.534969,0.999306,0.998611,0.995139,0.308206,0.296188,0.315319,0.367354,-0.200079,-0.205661,-0.186594,-0.16816,0.54513,0.453393,0.478583,0.553063,0.134,0.00799182,0.100851,0.121334,-9999,-9999
201105,21.748,1.0,465.803,358.746,1.0,312.107,1.0,24.245,1.0,88.654,1.0,0.0,1.0,3.137,1.0,0.41010833333333324,1.0,154.43014045698925,1.0,691.2287456989246,1.0,-9999,-9999,63.09884610215053,1.0,451.648252688172,1.0,384.763,1.0,29.52,29.251,28.141,26.954,26.523,25.7,24.435,24.567,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.138,1.656,4.264,5.901,6.444,5.656,5.632,5.196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.28843,1.0,7.92003,0.999328,9.42359,0.172097,115.71,0.999328,137.677,0.715964,0.190422,0.989247,0.0103521,0.178594,0.188297,0.191226,0.991935,0.990591,0.985215,0.223414,0.210587,0.228084,0.248784,0.0351906,0.0313522,0.043801,0.0597399,0.258033,0.260875,0.272478,0.313908,0.112302,0.113092,0.120576,0.152452,-9999,-9999
201106,28.992,1.0,480.907,364.339,1.0,353.098,1.0,37.495,1.0,88.625,0.998611,0.0,1.0,2.932,0.998611,0.3825249214975845,0.9986111111111112,154.16732995169085,0.9986111111111112,682.6328583031401,0.9986111111111112,-9999,-9999,64.49576171497584,0.9986111111111112,496.293722826087,0.9986111111111112,384.685,1.0,36.194,35.678,33.962,31.869,31.232,29.954,28.052,28.087,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.612,1.133,3.367,5.51,6.186,5.525,5.546,5.103,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.29102,1.0,8.08699,1.0,9.45588,0.244903,116.405,1.0,136.109,0.765539,0.295787,0.997917,0.0113987,0.289958,0.291756,0.300983,0.997222,0.997917,0.997917,0.121353,0.109074,0.121465,0.166509,-0.171786,-0.179925,-0.170814,-0.149229,0.602958,0.661787,0.700667,0.738117,0.207897,0.235558,0.25604,0.290799,-9999,-9999
201107,27.346,1.0,472.601,262.495,1.0,396.691,1.0,22.508,1.0,88.755,0.94422,3.646,1.0,2.039,0.94422,0.3135191462867858,0.9314516129032256,145.33512345573095,0.9993279569892473,503.0910342398765,0.9993279569892473,-9999,-9999,40.888437600091514,0.9993279569892473,471.6454272477694,0.9993279569892473,390.066,0.998656,30.505,30.456,30.502,30.408,30.268,30.024,29.321,29.46,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.798,6.9,9.415,9.68,9.092,5.877,5.545,5.09,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.684379,1.0,64.6818,0.995296,80.9848,0.857274,51.16,0.998656,64.0548,0.709934,-0.0165727,0.988575,0.0398014,-0.0227467,-0.000945165,0.292429,0.995968,0.990591,0.947581,1.84697,1.82358,1.88388,2.08149,1.82806,1.81672,1.84555,1.87332,2.30336,2.25607,2.2878,2.39133,2.39113,2.40588,2.42296,2.45906,-9999,-9999
201108,28.006,1.0,440.668,249.658,1.0,406.16,1.0,21.636,1.0,88.844,0.947581,2.155,1.0,1.968,1.0,0.277710752688172,1.0,145.27548387096772,1.0,478.8911058467743,1.0,-9999,-9999,36.838981182795706,1.0,472.9018145161291,1.0,387.177,0.998656,31.063,30.76,30.53,30.084,29.811,29.422,28.714,28.925,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.147,5.332,7.342,7.146,7.717,6.42,5.655,5.153,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.97991,0.999328,66.5615,0.994624,83.1815,0.900007,44.2901,0.998656,55.3491,0.909307,-1.11099,0.975134,0.0559188,-1.22366,-1.1397,-0.707744,0.983871,0.981855,0.836022,1.95182,1.97732,2.02982,2.23098,3.08585,3.08644,3.1803,3.2439,2.46451,2.31658,2.44128,2.57528,3.48195,3.42553,3.49924,3.55683,-9999,-9999
201109,25.566,1.0,386.725,237.112,1.0,374.986,1.0,21.618,1.0,88.919,0.886806,3.116,1.0,2.277,0.948611,0.2975536026556977,0.9354166666666667,118.28122430555553,1.0,452.61313430555555,1.0,-9999,-9999,38.06772777777778,1.0,454.61104166666667,1.0,380.521,0.999306,28.138,27.949,28.057,28.147,27.892,27.837,27.754,27.993,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.838,6.175,8.426,10.04,10.243,8.881,6.707,5.204,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.77797,1.0,63.5162,0.997917,75.3674,0.728539,34.3567,0.999306,40.7672,0.673569,-0.479367,0.976389,0.0350734,-0.517368,-0.485976,-0.347314,0.993056,0.984722,0.957639,1.56243,1.56221,1.65109,1.7117,2.04838,2.06204,2.08838,2.16501,1.77178,1.68972,1.70193,1.77178,2.13049,2.10472,2.1544,2.17151,-9999,-9999
201110,21.079,1.0,317.617,219.971,1.0,327.847,1.0,19.965,1.0,88.877,1.0,0.0,1.0,2.478,1.0,0.2842541666666667,1.0,77.93012231182794,1.0,426.69379301075276,1.0,-9999,-9999,40.78393010752688,1.0,427.5401881720429,1.0,375.06,1.0,25.131,25.164,25.25,25.564,25.343,25.459,25.686,25.694,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.992,2.816,5.698,7.62,8.162,7.198,7.072,5.306,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.740656,1.0,26.0549,1.0,28.0901,0.287706,45.5419,1.0,49.0994,0.528192,-0.585625,0.975806,0.0121955,-0.608717,-0.605678,-0.513163,0.995296,0.995296,0.968414,0.522335,0.52999,0.54847,0.603428,1.12404,1.11139,1.13473,1.14794,0.645877,0.602197,0.644678,0.668355,1.20452,1.16063,1.20346,1.22008,-9999,-9999
201111,13.748,0.988889,252.913,161.176,0.989583,298.92,0.988889,10.387,0.988889,89.403,0.982639,0.957,1.0,2.476,0.982639,0.3206369252873563,0.9666666666666667,50.89175143678161,0.9666666666666667,329.42520143678166,0.9666666666666667,-9999,-9999,30.316472701149426,0.9666666666666667,382.2496408045977,0.9666666666666667,384.25,0.986806,15.96,16.154,16.947,18.491,18.823,19.929,21.535,21.618,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.657,6.959,7.565,6.562,7.064,6.146,6.245,5.328,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-5.83378,1.0,23.2842,0.986111,24.3987,0.318675,30.1766,0.988194,31.6211,0.58845,-0.0761356,0.968056,0.0117387,-0.101055,-0.0869208,0.014997,0.981944,0.971528,0.888889,0.530324,0.497186,0.525349,0.600224,0.613747,0.585227,0.597566,0.611579,0.538412,0.463462,0.504082,0.529251,0.592308,0.544094,0.567784,0.60017,-9999,-9999
201112,8.085,0.993952,220.036,128.295,0.994624,279.606,0.993952,6.374,0.993952,89.446,0.990591,2.433,0.999328,2.124,0.990591,0.2769873853573688,0.9905913978494625,34.930384131878554,0.9905913978494625,254.1219647414611,0.9905913978494625,-9999,-9999,21.158921331435796,0.9905913978494625,350.8135831752056,0.9905913978494625,387.589,0.993952,9.114,9.325,9.927,11.318,11.747,13.085,15.258,15.392,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,9.206,9.83,12.228,10.769,10.632,8.502,6.631,5.335,0.909946,0.909946,0.909946,0.90793,0.909946,0.90793,0.909946,0.909946,-3.98261,0.90793,17.227,0.992608,19.8112,0.275332,21.623,0.992608,24.8667,0.571037,0.00330039,0.981183,0.0094158,-0.0145809,-0.0116298,0.0302655,0.989247,0.984543,0.929435,0.190847,0.159758,0.172883,0.190847,0.191053,0.159827,0.174211,0.183941,0.154521,0.157743,0.254186,0.358314,0.18165,0.16371,0.186144,0.244167,-9999,-9999
201201,12.406,1.0,236.319,164.508,1.0,283.266,1.0,11.177,1.0,89.285,1.0,0.082,1.0,2.34,0.999328,0.2810738246396706,0.9993279569892473,46.15901747311828,1.0,327.6301694892473,1.0,36.960268010752706,1.0,27.78419556451613,1.0,372.33272849462367,1.0,385.242,1.0,12.779,12.722,12.893,13.144,13.039,13.318,14.077,13.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.063,5.999,9.305,11.217,11.598,9.458,9.138,5.358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.453922,1.0,12.9725,1.0,12.98,0.237283,33.6137,1.0,33.633,0.621286,0.291906,0.90793,0.0108178,-0.0242711,0.0494249,0.400037,0.993952,0.960349,0.880376,0.382957,0.317256,0.377069,0.510577,0.303542,0.139528,0.303542,0.339737,0.529972,0.244577,0.527305,0.751587,0.364128,0.290522,0.392577,0.510672,-9999,-9999
201202,11.593,1.0,292.949,207.136,1.0,280.986,1.0,10.044,1.0,88.951,0.822557,0.236,1.0,2.5,1.0,0.28660711206896555,1.0,76.05791882183908,1.0,412.4172568247127,1.0,48.045989798850584,1.0,35.25411422413793,1.0,375.382040229885,1.0,393.509,0.994971,14.755,14.76,14.772,14.808,14.655,14.74,15.116,14.614,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.492,4.499,7.534,9.994,10.512,8.73,8.602,5.53,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.28965,1.0,12.2797,0.994253,13.1316,0.204468,57.3566,0.994253,61.3356,0.573142,0.181864,0.91523,0.00922056,0.012279,0.0662602,0.265571,0.956178,0.945402,0.857759,0.288421,0.221575,0.285932,0.51108,0.219969,0.20668,0.209392,0.219672,0.182806,0.182806,0.24307,0.347471,0.19787,0.186557,0.199568,0.266366,-9999,-9999
201203,14.646,1.0,364.814,264.906,1.0,284.047,1.0,14.935,1.0,88.917,0.97043,0.377,1.0,2.879,0.999328,0.32668017473118277,0.9993279569892473,105.49866101864559,0.9993279569892473,522.0956138784031,0.9993279569892473,58.043289340253956,0.9993279569892473,44.18909325669184,0.9993279569892473,397.61097288949895,0.9993279569892473,394.5,0.998656,18.729,18.531,18.247,17.764,17.4,17.138,17.009,16.677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.364,4.342,6.756,8.437,8.963,7.654,7.914,5.722,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.62481,1.0,15.5328,0.997312,17.3001,0.211491,75.0364,0.999328,83.5736,0.654198,0.511984,0.961022,0.00776504,0.329793,0.401074,0.543662,0.983871,0.987231,0.9375,0.770202,0.664499,0.757295,0.915757,0.361203,0.3372,0.343231,0.366302,0.165801,0.169421,0.176307,0.254817,0.135647,0.121455,0.127712,0.15304,-9999,-9999
201204,19.572,1.0,427.497,312.833,1.0,311.616,1.0,20.513,1.0,88.827,0.999306,0.288,1.0,2.606,0.999306,0.3082095611702128,0.9993055555555556,139.5717129137116,0.9993055555555556,615.8565425265958,0.9993055555555556,64.09258172724586,0.9993055555555556,50.968513430851075,0.9993055555555556,432.0182771867612,0.9993055555555556,395.582,0.999306,25.422,25.029,24.436,23.349,22.72,21.916,20.914,20.749,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.387,3.115,6.091,7.115,7.645,6.797,7.098,5.818,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0205,1.0,20.1428,0.998611,22.9078,0.219246,96.5845,0.999306,109.843,0.655012,0.499222,0.93125,0.0115636,0.174466,0.22406,0.66377,0.99375,0.990278,0.8,0.901965,0.717286,0.857048,1.39345,0.667874,0.53333,0.578317,0.66312,0.560048,0.56838,0.591088,0.653581,0.457421,0.457133,0.468294,0.487469,-9999,-9999
201205,24.619,1.0,466.685,357.747,1.0,324.843,1.0,29.154,1.0,88.773,0.66129,0.008,1.0,2.705,0.851478,0.3607288279339529,0.8104838709677421,152.3518779836803,0.9946236559139785,680.2900171166972,0.9946236559139785,69.44916773421413,0.9946236559139785,59.62224459791808,0.9946236559139785,465.6448929497445,0.9946236559139785,390.256,0.968414,31.706,31.319,30.187,28.863,28.222,27.164,25.564,25.418,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.098,1.658,4.421,6.486,7.035,6.117,6.223,5.678,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.89466,1.0,18.4305,0.96707,22.6143,0.20692,101.303,0.97043,124.299,0.68291,-0.0437688,0.866935,0.0119424,-0.233083,-0.187774,0.0441647,0.949597,0.944892,0.856183,0.56055,0.509003,0.546278,0.69707,0.743391,0.652905,0.730887,0.744302,0.655844,0.618308,0.660024,0.731961,0.913871,0.904201,0.931097,0.955525,-9999,-9999
201206,28.889,1.0,480.998,335.525,1.0,364.795,1.0,34.538,1.0,88.684,0.999306,0.432,1.0,2.428,0.999306,0.3198516105200946,0.9993055555555554,150.5872878102837,0.9993055555555554,642.0736135106384,0.9993055555555554,68.71409181146572,0.9993055555555554,56.410152290189124,0.9993055555555554,491.49409131205664,0.9993055555555554,389.114,0.995139,35.077,34.657,33.722,32.299,31.723,30.692,29.034,28.956,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.579,2.19,4.159,5.944,6.584,5.765,5.773,5.347,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.19405,0.998611,19.2264,0.994444,23.3932,0.458741,99.1643,0.998611,120.655,0.7104,0.477528,0.910417,0.0210802,0.266959,0.308717,0.783533,0.992361,0.980556,0.930556,0.864656,0.730312,0.815619,1.12996,0.532718,0.346431,0.460406,0.495396,1.18478,1.03409,1.09988,1.16937,0.60631,0.60631,0.686205,0.735433,-9999,-9999
201207,26.347,1.0,471.945,256.588,1.0,397.417,1.0,18.939,1.0,88.983,0.992608,3.769,1.0,1.874,1.0,0.2574002688172043,1.0,147.89866330645165,1.0,494.8640264112903,1.0,46.250512432795695,1.0,38.02655376344085,1.0,467.2823924731183,1.0,396.596,0.995296,30.501,30.356,30.471,30.349,30.133,29.868,29.257,29.409,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.857,7.083,9.093,8.785,8.84,6.129,5.788,5.257,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.646336,1.0,60.9165,0.991263,78.5994,0.662997,53.7388,0.998656,69.3381,0.563455,0.0183488,0.885753,0.0240812,-0.081221,-0.0563978,0.188835,0.952285,0.950941,0.685484,1.79198,1.57535,1.79198,2.09076,1.8697,1.67806,1.81362,1.87511,2.28892,2.11134,2.28892,2.41468,2.19905,2.16563,2.28576,2.34041,-9999,-9999
201208,27.836,1.0,439.238,266.567,1.0,397.918,1.0,22.99,1.0,88.93,0.997984,1.122,1.0,1.953,0.997984,0.28998715788596785,0.9979838709677418,145.6693795333373,0.9979838709677418,507.7062083364419,0.9979838709677418,44.528010867078486,0.9979838709677418,38.67760857007151,0.9979838709677418,478.0720024767987,0.9979838709677418,389.587,1.0,32.483,32.105,31.865,31.202,30.691,30.116,29.237,29.334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.904,3.887,5.969,7.065,7.56,6.226,5.894,5.324,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.11531,1.0,48.5587,0.998656,60.4494,0.679934,65.7178,1.0,81.8102,0.700929,-0.108704,0.928763,0.0243564,-0.529683,-0.459272,0.0775037,0.993952,0.989247,0.860887,1.52348,1.42041,1.46457,1.52348,1.9784,1.45443,1.95715,1.97856,1.67084,1.67314,1.73792,1.8317,1.9821,1.97197,1.99948,2.03018,-9999,-9999
201209,24.36,1.0,384.628,221.102,1.0,373.352,1.0,17.968,1.0,89.073,0.999306,2.244,1.0,2.174,0.999306,0.3194340514184397,0.9993055555555554,110.69193829787234,0.9993055555555554,425.3632613489953,0.9993055555555554,36.046027406914895,0.9993055555555554,32.85491375591016,0.9993055555555554,449.42781471631207,0.9993055555555554,389.689,0.998611,27.571,27.357,27.565,27.725,27.534,27.576,27.702,27.854,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.846,6.027,8.533,8.842,8.906,6.885,5.897,5.332,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0830334,1.0,49.0076,0.998611,62.941,0.601906,37.1864,1.0,47.759,0.559141,-0.700929,0.933333,0.0241304,-0.905511,-0.826681,-0.623877,0.995833,0.990972,0.904167,1.75942,1.62571,1.75827,1.78332,2.5861,2.13358,2.5609,2.67222,1.89022,1.83354,1.91466,2.01781,2.67798,2.47841,2.62431,2.68011,-9999,-9999
201210,21.245,1.0,315.286,228.632,1.0,325.465,1.0,20.329,1.0,88.941,1.0,0.025,1.0,2.181,1.0,0.27272600806451613,1.0,81.78496774193547,1.0,450.94620342741933,1.0,45.92897795698925,1.0,40.25494892473118,1.0,430.4134408602151,1.0,386.857,1.0,26.305,26.1,26.253,26.389,26.098,26.165,26.347,26.322,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.666,2.294,4.988,6.301,6.795,5.933,5.817,5.303,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.431996,1.0,16.5763,0.998656,18.4314,0.249838,57.2941,0.999328,63.7057,0.586211,-0.329016,0.957661,0.0105411,-0.411328,-0.405745,-0.250919,0.995296,0.995968,0.857527,0.47248,0.462001,0.479226,0.488409,0.867492,0.747881,0.866451,0.889564,0.546462,0.418893,0.456525,0.546462,0.879479,0.817362,0.834272,0.897498,-9999,-9999
201211,16.865,1.0,251.185,167.786,1.0,310.92,1.0,14.826,1.0,89.172,0.999306,0.296,1.0,2.276,0.999306,0.276684804964539,0.9993055555555554,47.53428797281324,0.9993055555555554,340.63793888593386,0.9993055555555554,36.03592276743499,0.9993055555555554,30.238156959219854,0.9993055555555554,399.33890661938534,0.9993055555555554,388.785,0.998611,19.877,19.788,20.518,21.377,21.355,21.998,23.047,22.976,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.52,3.473,4.74,5.935,6.454,5.643,5.673,5.226,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-4.34055,1.0,12.11,0.997222,13.4589,0.232852,34.5583,0.999306,38.4077,0.516772,0.0771675,0.917361,0.00785389,-0.0172485,0.0382528,0.167594,0.99375,0.989583,0.796528,0.331712,0.278412,0.292846,0.324525,0.284547,0.140785,0.277573,0.294756,0.253725,0.200397,0.222147,0.253203,0.274344,0.231675,0.26121,0.274344,-9999,-9999
201212,10.313,1.0,219.746,148.981,1.0,283.828,1.0,8.3,1.0,88.954,1.0,1.147,1.0,2.365,1.0,0.30210779569892476,1.0,41.33412768817203,1.0,303.9887643145161,1.0,31.936675067204305,1.0,26.672969758064518,1.0,363.4113575268818,1.0,394.396,0.998656,12.884,13.024,13.892,15.378,15.735,16.961,18.822,18.781,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.305,6.373,8.32,5.89,6.414,5.581,5.622,5.196,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-7.08165,1.0,14.7081,0.997984,16.2741,0.355348,28.8742,1.0,31.9484,0.588504,0.3462,0.920027,0.00812656,0.168822,0.222216,0.407606,0.989247,0.983871,0.881048,0.32699,0.302234,0.321834,0.422394,0.098705,0.00231402,0.098705,0.128171,0.328136,0.297838,0.350548,0.493508,0.126708,0.122965,0.147733,0.164905,-9999,-9999
201301,8.642,1.0,236.319,157.763,1.0,276.219,0.922715,8.046,1.0,89.125,0.879032,0.27,0.90121,2.21,0.879032,0.2952960648148148,0.8709677419354839,45.110918981481475,0.8709677419354839,317.9051438172043,1.0,35.14009112654321,0.8709677419354839,28.187471450617288,0.8709677419354839,356.49135802469135,0.8709677419354839,396.528,0.922715,10.105,10.053,10.581,11.395,11.541,12.443,14.171,14.168,0.971774,0.971774,0.971774,0.971774,0.971774,0.971774,0.971774,0.971774,6.564,6.941,9.17,6.206,6.543,5.619,5.615,5.193,0.971774,0.971774,0.971774,0.971774,0.971774,0.971774,0.971774,0.971774,-3.44398,0.971774,12.5758,0.923387,14.4076,0.221465,30.0286,0.922043,34.4026,0.644866,0.336132,0.889113,0.0102953,0.177033,0.276277,0.393846,0.909946,0.887769,0.897849,0.218855,0.131441,0.218855,0.256625,-0.072974,-0.106412,-0.061159,-0.0447972,0.244052,0.163155,0.27165,0.423665,0.0395879,0.00906469,0.032119,0.0525248,-9999,-9999
201302,8.918,1.0,291.755,200.899,1.0,271.979,0.999256,8.091,1.0,88.952,0.907738,1.234,0.980655,2.661,0.90625,0.317113087299833,0.8898809523809524,75.23226751768347,0.9144345238095238,397.2080191964286,1.0,51.55541818357647,0.9144345238095238,37.56049458443855,0.9144345238095238,358.7715213306808,0.9144345238095238,396.809,0.999256,10.971,10.957,11.312,11.855,11.874,12.553,13.875,13.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.283,8.577,11.011,6.76,6.895,5.696,5.648,5.191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-2.07679,1.0,19.5408,0.99628,23.5998,0.288092,43.8695,0.997768,52.9822,0.68612,0.361921,0.918899,0.00729132,0.195153,0.270392,0.46009,0.979167,0.950149,0.885417,0.253669,0.188586,0.247776,0.443759,-0.0246841,-0.0297001,-0.0147128,-0.00824343,0.189446,0.213927,0.279324,0.380132,0.0125855,0.0125855,0.0192112,0.0331166,-9999,-9999
201303,16.815,1.0,362.473,267.148,1.0,305.556,0.741935,16.455,1.0,88.841,0.545027,0.205,1.0,2.803,0.545027,0.30454049479166667,0.5161290322580645,107.63192447916666,0.5161290322580645,520.3615017473118,1.0,59.09097317708333,0.5161290322580645,47.24907552083333,0.5161290322580645,421.2337239583333,0.5161290322580645,397.834,0.741935,19.75,19.491,19.025,18.135,17.518,16.876,16.345,16.169,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.674,4.654,7.369,8.124,8.147,5.814,5.722,5.221,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.26398,1.0,14.9396,0.741935,17.573,0.19296,69.2131,0.741935,81.4128,0.651951,0.195119,0.691532,0.0107163,0.0685519,0.129503,0.237962,0.72043,0.703629,0.649194,0.359861,0.306012,0.336067,0.542264,0.216958,0.223495,0.251213,0.294902,0.348227,0.390381,0.448645,0.612254,0.320272,0.333933,0.366878,0.442773,-9999,-9999
201304,19.356,1.0,425.782,332.44,1.0,318.145,0.334722,20.338,1.0,88.705,0.986111,0.0,1.0,3.255,0.986111,0.38355436542145593,0.986111111111111,130.7749221341811,0.986111111111111,638.2775589583333,1.0,71.29116059886279,0.986111111111111,-9999,-9999,-9999,-9999,394.896,0.448611,26.202,26.07,25.03,23.856,23.25,22.411,21.253,21.177,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.632,2.117,4.825,6.291,6.8,5.816,5.783,5.239,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.42679,1.0,8.49034,0.994444,9.67324,0.213903,102.535,0.995833,116.82,0.778404,0.860232,0.436806,0.0150166,0.531795,0.72359,0.997755,0.449306,0.446528,0.436111,1.04394,0.582673,0.959526,1.08467,0.284712,0.0478772,0.101148,0.214715,0.586655,0.593376,0.697037,1.34848,0.184802,0.14506,0.170699,0.212863,-9999,-9999
201305,23.809,1.0,465.803,350.951,1.0,328.005,0.0,26.144,1.0,88.787,0.981183,0.0,1.0,3.06,0.981183,0.4233513194444444,0.967741935483871,151.16186840277777,0.967741935483871,669.7027241935482,1.0,75.18882659722223,0.967741935483871,-9999,-9999,-9999,-9999,394.432,0.660618,31.636,31.334,30.105,28.561,27.895,26.842,25.211,25.189,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.138,1.597,3.748,5.698,6.421,5.634,5.722,5.198,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.36084,1.0,12.1978,0.997984,14.6281,0.272309,108.59,0.997984,130.226,0.73891,0.264549,0.620296,0.010065,0.0331828,0.117626,0.437619,0.643817,0.629032,0.62836,0.575272,0.381253,0.543934,0.601989,0.43714,0.164371,0.339912,0.358858,0.48015,0.48481,0.534569,0.684296,0.619522,0.326232,0.518639,0.531697,-9999,-9999
201306,29.942,1.0,480.907,324.209,1.0,359.674,0.297222,38.62,1.0,88.958,0.999306,0.381,1.0,2.634,0.999306,0.3297107816193854,0.9993055555555554,150.00333295951535,0.9993055555555554,620.6239509027778,1.0,79.21858088061465,0.9993055555555554,-9999,-9999,-9999,-9999,390.157,1.0,37.529,37.132,35.681,33.59,32.817,31.465,29.377,29.294,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.764,1.227,3.192,5.22,6.034,5.449,5.628,5.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.49883,1.0,10.5236,0.792361,12.4964,0.347742,110.985,1.0,131.79,0.729226,0.648395,0.68125,0.0183398,0.412856,0.549136,0.743287,0.754167,0.70625,0.652778,0.402286,0.373289,0.427847,0.883941,-0.177221,-0.0690901,-0.0154028,0.120935,0.70947,0.656299,0.70947,0.81226,0.371517,0.352008,0.383242,0.482775,-9999,-9999
